# t = 0
# x y z vof velocityx velocityy velocityz
5.070270338724643807e+03 1.830422504950000118e+01 6.926015067119477564e-01 5.312050029285129149e-01 2.158819529114373026e-01 -2.036267379611465117e-02 2.907194714276765124e-01
5.106878788823738432e+03 1.830422504950000118e+01 -1.831690526015370413e-01 4.440684089767023002e-01 -1.955821072709928721e-01 -1.282989636872477190e-01 2.194245666025269048e-01
5.143487238922833967e+03 1.830422504950000118e+01 -1.231051618849265950e-02 4.389642376816145219e-01 5.461419704506803932e-03 -2.759123297342212511e-01 -8.012472803672272825e-02
5.180095689021929502e+03 1.830422504950000118e+01 -1.563425352489303255e-01 4.400420442039180147e-01 -4.147827445855752082e-02 2.985736764735496748e-02 3.089250949583849382e-01
5.216704139121025037e+03 1.830422504950000118e+01 -9.304449382684077952e-01 5.239220195159479676e-01 -6.172394665528146973e-01 2.690213506552491252e-01 -1.096396851225648339e-01
5.253312589220119662e+03 1.830422504950000118e+01 3.560542661407505305e-01 5.472232989459330232e-01 7.200414983934763646e-02 5.554498665661595884e-03 -6.982621119716287961e-01
5.289921039319215197e+03 1.830422504950000118e+01 1.396682889653509285e+00 5.102046164882294566e-01 7.941488576843611646e-01 -1.172823186194224682e-01 2.097574753394636227e-01
5.326529489418310732e+03 1.830422504950000118e+01 -6.939549214246115705e-02 4.392297684532447954e-01 -1.536016160239910000e-01 6.996854544611598448e-02 7.059920251693664328e-01
5.363137939517405357e+03 1.830422504950000118e+01 -5.652735755206663715e-01 5.529007398496483816e-01 -2.357580415938508311e-01 1.787050310613176596e-02 -9.544940798285268813e-02
5.399746389616500892e+03 1.830422504950000118e+01 2.486226737535180975e-01 5.180232584252788541e-01 2.856356858979979263e-01 1.023967103576253063e-02 7.700319786157617044e-03
5.436354839715596427e+03 1.830422504950000118e+01 -6.918632694076672918e-01 5.663494502585294521e-01 -2.649813170207615531e-01 6.509932656693825925e-02 3.771081375355312404e-01
5.472963289814691052e+03 1.830422504950000118e+01 -1.098848727513942247e+00 4.557035045436341747e-01 -6.638579844454447487e-01 -2.003790034663998909e-01 -3.918265021819721805e-01
5.509571739913786587e+03 1.830422504950000118e+01 3.124052169519065947e-01 5.366730530998654602e-01 1.864030382343953018e-01 -2.429207100705163824e-01 -5.330050079598017687e-01
5.546180190012882122e+03 1.830422504950000118e+01 6.488430660602204636e-01 5.440386042371953002e-01 2.225651505050149637e-01 1.581453094647115309e-01 1.685728677041282292e-02
5.582788640111976747e+03 1.830422504950000118e+01 4.924755683599381095e-01 5.676325493456350069e-01 1.189484790974796313e-01 3.159365965115472075e-01 -2.738935917559314620e-02
5.619397090211072282e+03 1.830422504950000118e+01 5.915841810697956005e-01 5.525588922306730044e-01 2.181415246350501547e-01 1.785714975515258207e-02 1.594163496170090399e-01
5.656005540310167817e+03 1.830422504950000118e+01 -3.483776962175365588e-01 4.847548655805636875e-01 -2.080925202198923574e-01 -2.505779817781004781e-01 5.099844522277368064e-01
5.692613990409262442e+03 1.830422504950000118e+01 -8.662862329649305693e-01 5.361184207577434080e-01 -4.744178624014118162e-01 -2.224050407817630970e-01 -1.241442769531245632e-01
5.729222440508357977e+03 1.830422504950000118e+01 1.570299496367510983e-01 4.853587033571706844e-01 1.530905594570390049e-01 -8.862859105215552258e-02 -4.479139309715450268e-01
5.765830890607453512e+03 1.830422504950000118e+01 3.081620901021938641e-01 5.390850476065627284e-01 2.203031304393783252e-01 7.374949451152490454e-02 3.199110464586802371e-01
5.802439340706548137e+03 1.830422504950000118e+01 -8.707684232629862020e-01 5.378876801045463507e-01 -5.563556743526750781e-01 1.552977946632649597e-01 1.083780039182688920e-01
5.839047790805643672e+03 1.830422504950000118e+01 4.374905882888674435e-02 4.531011236733549774e-01 -7.872925453583080879e-02 1.603185906846453512e-01 -7.605951417949307070e-01
5.875656240904739207e+03 1.830422504950000118e+01 1.246248663421735792e+00 4.584823558843786895e-01 6.447045862251850057e-01 1.692697567282120102e-03 -1.453405885160707622e-01
