# t = 1000
# x y z vof velocityx velocityy velocityz
4.521143587238215332e+03 1.830422504950000118e+01 -6.065064278967473577e-01 4.407254164708376276e-01 7.985967153261380735e-02 2.158482334003624173e-02 8.302855145461542907e-01
4.557752037337309957e+03 1.830422504950000118e+01 -1.452822839948549882e+00 4.922894738856449237e-01 -1.788651165105226148e+00 3.820053840756302832e-01 1.348191796394564712e-01
4.594360487436405492e+03 1.830422504950000118e+01 -5.968737339934605535e-01 4.410311073003686522e-01 -2.502868793184565011e-01 5.931131622315070906e-02 -5.773684488742928389e-01
4.630968937535501027e+03 1.830422504950000118e+01 3.791314658592628284e-01 4.590795080536880235e-01 6.222594064498991884e-01 -7.117945982570941799e-02 -1.804714453724333423e-01
4.667577387634595652e+03 1.830422504950000118e+01 2.857898114424295422e-02 4.434928867769579730e-01 3.982517292852171265e-01 -7.477790564908529114e-02 3.257141868183900391e-01
4.704185837733691187e+03 1.830422504950000118e+01 -6.992075599163365407e-01 4.447966239170458858e-01 -2.726151400111043732e-01 -1.485798936872024800e-01 1.054073104024757235e-01
4.740794287832786722e+03 1.830422504950000118e+01 -6.064925785354293719e-01 4.409583225766698922e-01 -3.151414527240588015e-01 -2.156964198725351833e-01 -3.126556953766966296e-01
4.777402737931881347e+03 1.830422504950000118e+01 1.521106098286046926e-01 4.485714499993452842e-01 1.931943941141288923e-01 -1.895183998826188987e-01 -4.972154552331016220e-01
4.814011188030976882e+03 1.830422504950000118e+01 9.625977331541148985e-01 5.171344762729850331e-01 5.708278269657072190e-01 -8.218945081957104715e-02 -3.889052314445169967e-01
4.850619638130072417e+03 1.830422504950000118e+01 1.470505975319563507e+00 5.503501303929210220e-01 6.304687830777010449e-01 -4.425493339634352374e-02 1.131049584955164285e-02
4.887228088229167042e+03 1.830422504950000118e+01 1.080688732758420478e+00 5.243664801333403069e-01 7.264360967433318717e-01 1.878440767615702223e-02 5.743545574835433598e-01
4.923836538328262577e+03 1.830422504950000118e+01 -3.396422294403311781e-01 4.400779761560661418e-01 2.154777611768284862e-01 6.151350985128314908e-02 7.297494682442228209e-01
4.960444988427358112e+03 1.830422504950000118e+01 -1.335509449911922664e+00 4.810397264665982053e-01 -1.316335708972970808e+00 7.924077742915064393e-02 3.919764775166922899e-01
4.997053438526452737e+03 1.830422504950000118e+01 -9.663574988393150988e-01 4.516048569969771664e-01 -5.205005087153735666e-01 -5.920744745423912603e-01 -3.112402985582088388e-01
5.033661888625548272e+03 1.830422504950000118e+01 -4.253263052209061978e-01 4.336840945281336124e-01 2.931087921195241197e-01 -6.503447404043908309e-01 -1.617697713480526281e-02
5.070270338724643807e+03 1.830422504950000118e+01 -9.637834619444901607e-01 4.550042925476456279e-01 -3.767004968875819482e-01 -1.753102726589721438e-01 1.247180920442206575e-01
5.106878788823738432e+03 1.830422504950000118e+01 -9.074163214572918967e-01 4.566073905107211894e-01 -6.356645757397617613e-01 2.936531201217097362e-02 -6.588935073867754344e-01
5.143487238922833967e+03 1.830422504950000118e+01 9.194941344525204840e-01 5.107746430612872812e-01 6.071667086873331343e-01 -1.944149920115174901e-01 -1.077428626739919570e+00
5.180095689021929502e+03 1.830422504950000118e+01 2.475589444727204658e+00 5.430844696248504633e-01 3.401442040028986868e-01 -2.728866850546953771e-01 -2.295576461079363584e-01
5.216704139121025037e+03 1.830422504950000118e+01 1.664581124566279158e+00 5.574540031558834485e-01 5.519324897642837735e-01 -2.520398353215015375e-01 7.963946376726008802e-01
5.253312589220119662e+03 1.830422504950000118e+01 -1.899215296663148145e-01 4.415864113790642920e-01 3.237694940104852703e-01 -2.531556504562116894e-01 9.186180053466732609e-01
5.289921039319215197e+03 1.830422504950000118e+01 -1.464802021794791242e+00 4.923561760661775422e-01 -7.454310580337661918e-01 -4.351321993632304985e-01 7.139810202059322375e-01
5.326529489418310732e+03 1.830422504950000118e+01 -1.797997792254443006e+00 5.241925737934147733e-01 -2.937351767300937055e+00 -1.399608437225824620e+00 1.286066940515076529e-01
5.363137939517405357e+03 1.830422504950000118e+01 -6.540115544592398633e-01 4.412688262296385888e-01 -4.172345890089940168e-01 -1.966704691948163719e-01 -1.080621422655795527e+00
5.399746389616500892e+03 1.830422504950000118e+01 1.106310068425908177e+00 5.256462589836826682e-01 6.459146224926946012e-01 8.570872648945809802e-02 -6.854662853739266204e-01
5.436354839715596427e+03 1.830422504950000118e+01 1.569987815602164272e+00 5.487724301007311789e-01 5.481249516682265011e-01 2.002382103036535327e-02 2.173882591505645612e-01
5.472963289814691052e+03 1.830422504950000118e+01 2.564908295366425950e-01 4.575136120216235502e-01 3.365747595935795755e-01 2.632370787733825934e-02 7.667501257366277079e-01
5.509571739913786587e+03 1.830422504950000118e+01 -9.503271992198634166e-01 4.530240437486634519e-01 -5.809407991932721282e-01 -1.057281114417865098e-01 4.274846641288020943e-01
5.546180190012882122e+03 1.830422504950000118e+01 -1.183266424463631505e+00 4.670421265411163203e-01 -8.310066988140739630e-01 -3.660289882691324381e-01 -6.744653231193334375e-02
5.582788640111976747e+03 1.830422504950000118e+01 -7.593006235260482129e-01 4.463268087604015388e-01 -4.728668077934872760e-01 -2.411953571054661905e-01 -5.557538155050891771e-01
5.619397090211072282e+03 1.830422504950000118e+01 5.639157159622274484e-01 4.773503016969329327e-01 4.928813000262979860e-01 -6.689349909774565395e-02 -7.288653652547822936e-01
5.656005540310167817e+03 1.830422504950000118e+01 1.587281469263680744e+00 5.529642223946479307e-01 5.925578648120034542e-01 1.311718366591522189e-01 -2.886656541557029443e-01
5.692613990409262442e+03 1.830422504950000118e+01 1.439090600294239852e+00 5.475544963393557119e-01 5.958564344905687982e-01 1.705943000342763916e-01 4.690702592433299012e-01
5.729222440508357977e+03 1.830422504950000118e+01 -7.329798170666923518e-02 4.440166635453881572e-01 4.890666679145213580e-01 1.836670568541718673e-01 9.683225311944383407e-01
5.765830890607453512e+03 1.830422504950000118e+01 -1.708100414447187632e+00 5.182025759501769357e-01 -1.910391493046925238e+00 3.337987625108044254e-01 9.670210719815444111e-01
5.802439340706548137e+03 1.830422504950000118e+01 -1.832650114248497886e+00 5.274991036257374866e-01 -2.776424818156256080e+00 2.206522828224168342e-01 -3.816842903761052952e-04
5.839047790805643672e+03 1.830422504950000118e+01 -4.116735546610532648e-01 4.349870962379280837e-01 -2.947964952846867659e-01 -1.349665902030683651e-01 -1.184137742311400121e+00
5.875656240904739207e+03 1.830422504950000118e+01 1.432961323516437346e+00 5.451038504138807639e-01 4.348204880105185355e-01 -4.029242858622476137e-02 -7.222859334157160083e-01
