# t x y z velocityx velocityy velocityz
1.227179999999999938e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.857691327051379491e-04 3.520540447939838821e-03 -2.224079970433072775e-03 1.201442287260518806e-03
1.277179999999999982e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.058675523946868771e-03 4.331823586190550364e-03 -2.174223004398532621e-03 1.142298230482604281e-03
1.327180000000000026e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.156137519719670518e-03 6.012320883008860292e-03 -1.706865121459648013e-03 1.207154388253530233e-03
1.377180000000000071e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.241147776064656068e-03 7.782350772893104063e-03 -1.066901915940544204e-03 1.068359497203827651e-03
1.427179999999999893e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.324174744927298676e-03 9.279685340328719390e-03 -6.613877438230865002e-04 1.686320651219079796e-03
1.477179999999999938e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.440928997723366339e-03 1.007794890564208887e-02 -2.387828394299432990e-04 2.719341727788600772e-03
1.527179999999999982e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.596866428675017963e-03 1.006058573260732586e-02 -1.064525750748575696e-05 2.902782448918833549e-03
1.577180000000000026e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.744067908112452610e-03 9.477059857609406585e-03 -3.211079063271021815e-04 2.481754717330054375e-03
1.627180000000000071e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.860245469198974549e-03 8.863210632170184095e-03 -8.551486069829284569e-04 2.344789058176599290e-03
1.677179999999999893e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.984347197010954012e-03 8.485958393129478666e-03 -1.151040612321162617e-03 2.622950930529956235e-03
1.727179999999999938e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.120102153382021938e-03 8.483074742320186393e-03 -1.082398694732157043e-03 2.504932780862769923e-03
1.777179999999999982e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.239537783420863550e-03 8.948321941994935580e-03 -7.599784164334777827e-04 1.841839416771202248e-03
1.827180000000000026e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.320559505607689647e-03 9.841688432356304750e-03 -5.265027399232867934e-04 1.337449488287766660e-03
1.877180000000000071e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.409799576552686898e-03 1.086800224548823898e-02 -3.838243785767242802e-04 1.739173631662422562e-03
1.927179999999999893e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.536761185899146995e-03 1.165172438625980238e-02 -3.896596824150918735e-04 2.853296001010251735e-03
1.977179999999999938e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.692461493646693127e-03 1.218865556039196857e-02 -5.713564252565309131e-04 3.717552171899155336e-03
2.027179999999999982e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.880154840862809724e-03 1.272908571920683407e-02 -7.483765616460372194e-04 3.729027083140661232e-03
2.077179999999999804e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.059589706739240626e-03 1.337670143722591472e-02 -8.403493736735739633e-04 3.123232997211195221e-03
2.127180000000000071e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.216336472622152980e-03 1.384643394633647620e-02 -7.070706784506245292e-04 2.661537752544069005e-03
2.177179999999999893e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.338391360527315482e-03 1.389516618112844083e-02 -3.301177609124761455e-04 2.514795613661514190e-03
2.227180000000000160e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.452850817104574036e-03 1.368853775562609877e-02 8.966350238625350050e-05 2.240828503216887261e-03
2.277179999999999982e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.562977193907264969e-03 1.376990927902351988e-02 2.908411426707811841e-04 1.388974494601311147e-03
2.327179999999999804e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.635213746097487163e-03 1.424271925339519462e-02 2.109935037236907200e-04 7.462467936926260505e-04
2.377180000000000071e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.673656391392878147e-03 1.478262128669915847e-02 -5.033941710299531108e-05 1.460914291093675429e-03
2.427179999999999893e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.766852788088016074e-03 1.493017991632788512e-02 -4.343104622953214162e-04 3.244788843818109322e-03
2.477180000000000160e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.957588830654622941e-03 1.465981353246893770e-02 -8.218027617810797891e-04 4.278680303613801618e-03
2.527179999999999982e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.171596297852179190e-03 1.454873745778153919e-02 -1.026652302869548962e-03 3.240744920104370562e-03
2.577179999999999804e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.306221388235089743e-03 1.508853644816421022e-02 -1.018317292376102849e-03 9.923524475803423110e-04
2.627180000000000071e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.291332267565431749e-03 1.607241948326355516e-02 -8.050913749236592509e-04 -4.972837706634725477e-04
2.677179999999999893e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.240593622122191403e-03 1.686888779105952252e-02 -3.766910011961239449e-04 -3.452407333576032900e-04
2.727180000000000160e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.244381583139940177e-03 1.717671757511751718e-02 1.268808754332268374e-04 -1.093910733859354816e-04
2.777179999999999982e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.256690181041792274e-03 1.722393141022934143e-02 5.360940760115701737e-04 -9.225606686582060647e-04
2.827179999999999804e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.189537665829227812e-03 1.720417771959834724e-02 5.223997727017490452e-04 -1.507091151741865066e-03
2.877180000000000071e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.085678446604085884e-03 1.689921211049530761e-02 1.109718026584123835e-04 -3.242939961500328162e-04
2.927179999999999893e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.116721393009914812e-03 1.615521859763802137e-02 -4.680233633285375860e-04 1.736521969993218544e-03
2.977180000000000160e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.252731330211451111e-03 1.518623027545157669e-02 -8.602968954950490762e-04 2.073440048388535545e-03
3.027179999999999982e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.339950100495382386e-03 1.462965882891718167e-02 -9.259309600707481009e-04 -2.431953912461599053e-04
3.077179999999999804e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.235505848863791410e-03 1.480089595375852322e-02 -7.979819313398155058e-04 -3.200975387106166133e-03
3.127180000000000071e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.990502177627697211e-03 1.539819808274900045e-02 -5.925251574130417989e-04 -4.290349520554086540e-03
3.177179999999999893e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.804932327355981317e-03 1.567173069591490733e-02 -1.869492845603749399e-04 -4.055407510226040693e-03
3.227180000000000160e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.636319478806426635e-03 1.507749087571302361e-02 3.828876540022919332e-04 -4.322597109013774641e-03
3.277179999999999982e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.380114658154321876e-03 1.403124599528658700e-02 5.404965022749984044e-04 -4.536366445861163103e-03
3.327179999999999804e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.149169477247716446e-03 1.332372093761044138e-02 -1.526508489107340771e-04 -3.489541420698578922e-03
3.377180000000000071e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.035068379019797025e-03 1.288667329293393879e-02 -1.176068667322618770e-03 -2.374920229948123025e-03
3.427179999999999893e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.913520158891512966e-03 1.181047452020946714e-02 -1.414542521281589261e-03 -2.565486432583648658e-03
3.477180000000000160e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.738178544353888320e-03 9.728296990621287249e-03 -7.875885237446443154e-04 -3.634034990302343129e-03
3.527179999999999982e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.545391937739600093e-03 7.624962400695608523e-03 -3.280425172022443173e-04 -4.890170089781488774e-03
3.577179999999999804e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.268786544738680879e-03 6.441141974599853132e-03 -1.265124325352119227e-04 -6.235991310664414956e-03
3.627180000000000071e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.909285617189264254e-03 5.430422316996926825e-03 5.529903257998442997e-04 -7.069095358377791918e-03
3.677179999999999893e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.588208703317076911e-03 3.471737657305303849e-03 1.225476336165581132e-03 -7.655885741350955745e-03
3.727180000000000160e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.188858502808976198e-03 1.691969265539099588e-03 6.148011517931929217e-04 -8.152655624645845436e-03
3.777179999999999982e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.925454653468511903e-04 3.565348959887566435e-04 -6.137242985668606415e-04 -7.256682455654481570e-03
3.827179999999999804e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.551609570035969462e-04 -4.074270192630074713e-03 -2.033597309176845419e-03 -6.518096369632824481e-03
3.877180000000000071e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.282776202043981384e-04 -1.600874966138319394e-02 -4.867691993859378854e-03 -6.936289853887098178e-03
3.927179999999999893e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.768640612547188462e-04 -4.066132414601726641e-02 -7.828575206716708798e-03 -6.216073457878626418e-03
3.977180000000000160e+00 0.000000000000000000e+00 0.000000000000000000e+00 -5.013279866193307011e-04 -3.934700712406106332e-02 -7.385498582241716535e-03 -5.315730514530988410e-03
4.027180000000000426e+00 0.000000000000000000e+00 0.000000000000000000e+00 -8.084077238506882923e-04 -3.816233285464628450e-02 -7.025120951006978177e-03 -4.616808739700910789e-03
4.077180000000000248e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.189188962742341454e-03 -3.719789678174622444e-02 -6.624881978855347471e-03 -4.126658516858716479e-03
4.127180000000000071e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.451703121881378622e-03 -3.732123215165897290e-02 -6.317103897315484197e-03 -4.370353406070971551e-03
4.177179999999999893e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.844166571167205060e-03 -3.727671814482381302e-02 -5.904294462369906286e-03 -5.628323667169138692e-03
4.227179999999999715e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.255878162636983097e-03 -3.731665634895342532e-02 -5.443336479911034531e-03 -7.059639567926727713e-03
4.277180000000000426e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.650191651123980779e-03 -3.737103535275776434e-02 -4.980909600635500915e-03 -7.725939274773930415e-03
4.327180000000000248e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.981615876583243452e-03 -3.750038456639406131e-02 -4.571803276509442231e-03 -7.045725601848082734e-03
4.377180000000000071e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.229349340214061198e-03 -3.770423918111517891e-02 -4.254749109213165799e-03 -5.566274106804711304e-03
4.427179999999999893e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.624817963845523155e-03 -3.657482070563627952e-02 -3.903668611206884478e-03 -4.322195526213074880e-03
4.477179999999999715e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.951190128219169914e-03 -3.545452287439127687e-02 -3.667654334787792333e-03 -4.089932373216781381e-03
4.527180000000000426e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.426818826317888145e-03 -3.308381482588571010e-02 -3.304530178859776783e-03 -4.408914587223111171e-03
4.577180000000000248e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.812655081230403364e-03 -3.092035900258677944e-02 -2.854313561896703894e-03 -4.179405243048526369e-03
4.627180000000000071e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.874821635020683275e-03 -3.035914791688243408e-02 -2.464994488111922274e-03 -3.358394885683205818e-03
4.677179999999999893e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.726760930572572114e-03 -3.062059271643141276e-02 -2.356331090317180955e-03 -2.769663785888386385e-03
4.727179999999999715e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.592570491270066974e-03 -3.081863386340602876e-02 -2.387989773339090765e-03 -2.958589149821163038e-03
4.777180000000000426e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.769749436800231612e-03 -2.938720838517188891e-02 -2.229172984156264480e-03 -3.933208900905866071e-03
4.827180000000000248e+00 0.000000000000000000e+00 0.000000000000000000e+00 -5.261323919770627758e-03 -2.644164415208574356e-02 -1.992070340874391079e-03 -4.664061279578518918e-03
4.877180000000000071e+00 0.000000000000000000e+00 0.000000000000000000e+00 -5.991234298420938797e-03 -2.255195953844381720e-02 -1.740491343928364564e-03 -3.591336765052875746e-03
4.927179999999999893e+00 0.000000000000000000e+00 0.000000000000000000e+00 -6.415472620054317107e-03 -2.029859961404201565e-02 -1.391698918564906020e-03 -4.251309629617327232e-04
4.977179999999999715e+00 0.000000000000000000e+00 0.000000000000000000e+00 -6.141501508860846420e-03 -2.124149004454060907e-02 -1.135900139638815936e-03 2.607078463102800118e-03
5.027180000000000426e+00 0.000000000000000000e+00 0.000000000000000000e+00 -5.426329588929945311e-03 -2.415580211264421739e-02 -1.339145278006876119e-03 3.406570490457028980e-03
5.077180000000000248e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.750126151120966783e-03 -2.700383339339532118e-02 -1.844094508494836630e-03 2.007196826040808825e-03
5.127180000000000071e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.690777331760280847e-03 -2.701865268979843776e-02 -1.988147234407970469e-03 1.173062638016154988e-04
5.177179999999999893e+00 0.000000000000000000e+00 0.000000000000000000e+00 -5.163998173279988821e-03 -2.458419022535075771e-02 -1.653528392477811564e-03 -7.653136905364584137e-05
5.227179999999999715e+00 0.000000000000000000e+00 0.000000000000000000e+00 -5.932844430274053851e-03 -2.066024036232845529e-02 -1.174007080059233680e-03 2.373878745073033491e-03
5.277180000000000426e+00 0.000000000000000000e+00 0.000000000000000000e+00 -6.138954397571290411e-03 -1.877718292651106569e-02 -7.261836357572109104e-04 6.528816206900549431e-03
5.327180000000000248e+00 0.000000000000000000e+00 0.000000000000000000e+00 -5.405135720308399880e-03 -2.013553887320740712e-02 -7.742670630137059393e-04 8.583421423593327881e-03
5.377180000000000071e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.091567985001858671e-03 -2.344531453965529103e-02 -1.374193888827649401e-03 6.814791234984227987e-03
5.427179999999999893e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.098810881216083196e-03 -2.523250386236375667e-02 -1.775227045943399574e-03 4.077547296566693888e-03
5.477179999999999715e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.978603673573811117e-03 -2.385942453574790151e-02 -1.763853008555414095e-03 3.912489888408388419e-03
5.527180000000000426e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.490813184119949050e-03 -2.084515804912223658e-02 -1.441808118046527133e-03 7.011188559847230002e-03
5.577180000000000248e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.182793928720436247e-03 -1.789995070890730913e-02 -9.334236607458455811e-04 1.181437416435123303e-02
5.627180000000000071e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.039677206712336682e-03 -1.744147858736493084e-02 -6.669219498035214300e-04 1.547611341234848663e-02
5.677179999999999893e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.851341331675381896e-03 -2.067694045225589722e-02 -1.140924761869140450e-03 1.459648143990071624e-02
5.727179999999999715e+00 0.000000000000000000e+00 0.000000000000000000e+00 -9.313335111706781688e-04 -2.728410587254499753e-02 -1.519254614437858062e-03 8.751305273442372065e-03
5.777180000000000426e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.133099233162755638e-05 -2.409624685298487543e-02 4.611591311236722980e-04 -4.828142323774637854e-03
5.827180000000000248e+00 0.000000000000000000e+00 0.000000000000000000e+00 -5.989278039578369017e-04 -2.168808177034607654e-02 -1.356319319347106412e-03 6.669774245433880526e-03
5.877180000000000071e+00 0.000000000000000000e+00 0.000000000000000000e+00 -6.720496291257489763e-04 -1.251715548905972183e-02 -6.420817467833264420e-04 3.806287259645674270e-02
5.927179999999999893e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.269213360531164690e-04 5.487987817279747511e-04 3.610191699605515454e-03 -6.374964094658354397e-03
5.977179999999999715e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.466897753363567181e-04 9.990844200030525590e-03 1.878589332335312218e-03 4.498609921395271480e-03
6.027180000000000426e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.784953199708122945e-04 8.328575524535159619e-03 -1.227831720945965141e-02 1.387987712767775952e-02
6.077180000000000248e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.466524641480526549e-03 1.011047945520979555e-02 -1.632527461125285115e-02 1.132747696654793496e-02
6.127180000000000071e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.711897579719678063e-03 1.422250059509952598e-02 -1.205029128173488659e-02 6.084742099627732034e-03
6.177179999999999893e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.075514566023430041e-03 1.887330403329147074e-02 -6.927293867984580210e-03 7.579606316383389122e-03
6.227179999999999715e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.437943102690901930e-03 2.349251270849641790e-02 -1.409105810074007346e-03 5.845785147821908403e-03
6.277180000000000426e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.780047633216126135e-03 2.620080858062701079e-02 -1.637168544438773405e-03 3.453960613515397182e-03
6.327180000000000248e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.020681691992807127e-03 2.632016714459048043e-02 -4.041701363174773215e-03 5.398945869846238921e-03
6.377180000000000071e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.952630717631437706e-03 2.546213777424592012e-02 -6.364392358417073764e-03 4.996088428590667388e-03
6.427179999999999893e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.140839164503650589e-03 2.411125772062731529e-02 -7.382477100140626830e-03 2.306512655317697821e-03
6.477179999999999715e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.292132100773983907e-03 2.107021235833080042e-02 -5.296662963173449576e-03 -1.772815656174757610e-04
6.527180000000000426e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.315894088334214295e-03 1.846795049601178060e-02 -1.534258205214446497e-03 -1.816099633301440641e-04
6.577180000000000248e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.255481385717410442e-03 1.881632420164865149e-02 2.003685202862650564e-04 7.959419107392973333e-04
6.627180000000000071e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.253341801771780784e-03 2.149195353404585035e-02 -1.454334003122666023e-03 -1.344598873474466385e-03
6.677179999999999893e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.142449847418090844e-03 2.303724892773221025e-02 -4.421370192600889218e-03 -5.552173419285978857e-03
6.727179999999999715e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.754226710952664605e-03 2.170108632090020015e-02 -5.771850316778571501e-03 -9.778483680333995010e-03
6.770850000000000257e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.298335135202776800e-03 1.870389542307493436e-02 -5.782803275326303845e-03 -9.792312235917716851e-03
6.795490000000000030e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.044172361681855388e-03 1.678982554892522600e-02 -5.206434768735172976e-03 -7.210491637861634467e-03
6.835180000000000256e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.841279345033559585e-03 1.375357280081625916e-02 -3.629029665582421838e-03 -3.199488564174384191e-03
6.885180000000000078e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.764869422703358500e-03 9.350954724557922204e-03 -3.450014763067116817e-04 -6.024824615112256074e-03
6.935179999999999900e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.253407218684803124e-03 3.984167222690123550e-03 2.796839598383018665e-03 -1.149839914203825211e-02
6.985179999999999723e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.159637084362510846e-04 -2.339865624630099381e-03 -1.137591983927571659e-03 -1.448926286328616059e-02
7.034430000000000405e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.010682597845133883e-04 -2.036249829579056536e-02 -1.082089763892709125e-02 -1.595076855297221721e-02
7.084430000000000227e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.420234312950173883e-04 -5.488173976408444038e-02 -2.025101651523449758e-02 -9.523560174142620821e-03
7.134430000000000049e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.223249907435441930e-03 -5.110465599166704592e-02 -1.715211793951890509e-02 -9.129956395153633608e-03
7.184429999999999872e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.851611187954065041e-03 -4.922408170686404238e-02 -1.505213905453913620e-02 -9.445651708700436230e-03
7.234429999999999694e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.257807631654114994e-03 -4.854609588261525610e-02 -1.352781232051588831e-02 -9.181070951634968252e-03
7.284430000000000405e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.185073449471261475e-03 -5.116163759007787137e-02 -1.349542189117593216e-02 -8.446565786082629174e-03
7.334430000000000227e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.421789802674365055e-03 -5.158704042691838326e-02 -1.237679197445781809e-02 -8.093412370020426974e-03
7.384430000000000049e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.027590055722655799e-03 -4.896692558312803339e-02 -1.059044036247778695e-02 -8.837318619324624827e-03
7.434429999999999872e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.296691793371235080e-03 -4.033481060860515804e-02 -8.271524610765133498e-03 -1.031432771671546463e-02
7.484429999999999694e+00 0.000000000000000000e+00 0.000000000000000000e+00 -5.381860894294685643e-03 -3.331804555546640650e-02 -6.637620303062397552e-03 -1.034951165693444135e-02
7.534430000000000405e+00 0.000000000000000000e+00 0.000000000000000000e+00 -5.963528606852007072e-03 -2.992648836458646974e-02 -5.403929000690414763e-03 -7.374468696896768066e-03
7.584430000000000227e+00 0.000000000000000000e+00 0.000000000000000000e+00 -5.603395757807869138e-03 -3.268973625486850526e-02 -5.024314017861949977e-03 -2.985336612460822835e-03
7.634430000000000049e+00 0.000000000000000000e+00 0.000000000000000000e+00 -5.055596239148881996e-03 -3.639820970413158718e-02 -5.072061947661425999e-03 -8.567606478285909322e-04
7.684429999999999872e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.718596084397444143e-03 -3.806864456309382028e-02 -5.376172839531132355e-03 -1.104636801126846054e-03
7.734429999999999694e+00 0.000000000000000000e+00 0.000000000000000000e+00 -5.163105307330405347e-03 -3.431201534532017650e-02 -4.908318926921639326e-03 -2.504131243332042168e-03
7.784430000000000405e+00 0.000000000000000000e+00 0.000000000000000000e+00 -6.365260153887598166e-03 -2.532270010544912173e-02 -3.665414349106911433e-03 -3.211436536029499671e-03
7.834430000000000227e+00 0.000000000000000000e+00 0.000000000000000000e+00 -7.021336928131597169e-03 -1.985857091701817567e-02 -2.810342358259623752e-03 -7.381103401702858663e-04
7.884430000000000049e+00 0.000000000000000000e+00 0.000000000000000000e+00 -6.612944450668274340e-03 -2.054377323866443325e-02 -2.954432653130410757e-03 4.097565075323759444e-03
7.934429999999999872e+00 0.000000000000000000e+00 0.000000000000000000e+00 -5.585838301152843202e-03 -2.357081687559269695e-02 -4.027107232145282420e-03 7.583905990514149160e-03
7.984429999999999694e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.489694468841875716e-03 -2.531960135471419959e-02 -4.955262488358229064e-03 8.729255980166068102e-03
8.034430000000000405e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.103851712959329101e-03 -2.357806934677873778e-02 -5.112617852190990374e-03 8.799013739820119723e-03
8.084429999999999339e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.326981225619025775e-03 -1.973415918144517944e-02 -4.705081382755703714e-03 9.338125770842782905e-03
8.134430000000000049e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.609867481121991337e-03 -1.611300252969924060e-02 -3.933268062950525182e-03 1.150843391690035619e-02
8.184430000000000760e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.088708817400515255e-03 -1.470875828667974131e-02 -3.714933720240556556e-03 1.361962608143774123e-02
8.234429999999999694e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.954842204063844874e-03 -1.516864129972439121e-02 -4.409776039381611487e-03 1.376706251287445650e-02
8.284430000000000405e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.512972006165399369e-03 -1.623746747204276794e-02 -5.322074620166015319e-03 1.308888880803152875e-02
8.334429999999999339e+00 0.000000000000000000e+00 0.000000000000000000e+00 -5.904927148884207833e-04 -1.511246054045321460e-02 -5.096767191058788893e-03 1.281224512844180569e-02
8.384430000000000049e+00 0.000000000000000000e+00 0.000000000000000000e+00 -8.558640565045072535e-04 -1.141561831664963250e-02 -6.654087255367451513e-03 2.430054822426999661e-02
8.434430000000000760e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.559582443819918429e-04 1.531098328877876502e-02 3.245659784664718748e-03 2.076809548225297050e-02
8.484429999999999694e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.855186322016357744e-04 2.502933272153707797e-02 7.906731843292200135e-03 5.699373474469133019e-03
8.534430000000000405e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.954535582784111200e-03 2.671939457799048581e-02 8.858786496249991191e-03 6.726031112846996007e-03
8.584429999999999339e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.504966452547064022e-03 2.677341975188593515e-02 9.004226433951793493e-03 6.889476023786310008e-03
8.634430000000000049e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.121346198478956030e-03 2.046218216739501342e-02 1.060825768598808866e-02 1.083757908767675991e-02
8.684430000000000760e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.824888735759704277e-03 2.096242110344758922e-02 8.914265007250734077e-03 1.256532146687103051e-02
8.734429999999999694e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.606155232622918122e-03 2.603772691870344727e-02 4.214521646618375750e-03 1.137246623458638625e-02
8.784430000000000405e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.153720418959763239e-03 3.068029651142985953e-02 1.977773747269919499e-04 7.336438711731002940e-03
8.834429999999999339e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.404920097902567687e-03 3.246160727686266817e-02 -4.155757738105378407e-06 4.085661058564143966e-03
8.884430000000000049e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.562362149943041872e-03 3.145819137143870958e-02 3.442516886331436696e-03 2.263406254666563370e-03
8.934430000000000760e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.755292295041102187e-03 2.980837603238167821e-02 6.257723311450234284e-03 4.356065607169111106e-05
8.984429999999999694e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.903300564088461051e-03 2.843866538742570449e-02 4.147216958573346143e-03 -2.030108425850803058e-03
9.034430000000000405e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.816916482980583579e-03 2.716888322413955892e-02 -1.843674827598512514e-04 -2.837729744695004219e-03
9.084429999999999339e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.517819775595689431e-03 2.611047183370715508e-02 -1.539975117587895218e-03 -3.034585720424832003e-03
9.134430000000000049e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.197355369994493234e-03 2.558940212937879655e-02 1.082837823255992362e-03 -4.572697614031781717e-03
9.184430000000000760e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.014414150896422118e-03 2.521215566378241096e-02 4.355046729867321532e-03 -9.879199636943610668e-03
9.234429999999999694e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.569554949365382292e-03 2.344853928341019550e-02 4.431064765331907407e-03 -1.553071833269933054e-02
